soc,scenario,eta,t,R,J_5,J_8,J_10,A
49-1011.00,Fast,2.0,2029.25,0.17011346820186585,0.8,0.625,0.4,0.93
49-1011.00,Fast,2.0,2029.5,0.17143275814434947,0.8,0.625,0.4,0.9400000000000001
49-1011.00,Fast,2.0,2029.75,0.17274424662364293,0.8,0.625,0.4,0.9500000000000001
49-1011.00,Fast,2.0,2030.0,0.1740480026352763,0.8,0.625,0.4,0.9600000000000001
49-1011.00,Fast,2.0,2030.25,0.175344094363583,0.8,0.625,0.4,0.9700000000000001
49-1011.00,Fast,2.0,2030.5,0.17663258919358618,0.8,0.625,0.4,0.98
49-1011.00,Fast,2.0,2030.75,0.17791355372267834,0.8,0.625,0.4,0.99
49-1011.00,Fast,2.0,2031.0,0.1791870537720938,0.8,0.625,0.4,1.0
49-1011.00,Fast,2.0,2031.25,0.1791870537720938,0.8,0.625,0.4,1.0
49-1011.00,Fast,2.0,2031.5,0.1791870537720938,0.8,0.625,0.4,1.0
49-1011.00,Fast,2.0,2031.75,0.1791870537720938,0.8,0.625,0.4,1.0
49-1011.00,Fast,2.0,2032.0,0.1791870537720938,0.8,0.625,0.4,1.0
49-1011.00,Fast,2.0,2032.25,0.1791870537720938,0.8,0.625,0.4,1.0
49-1011.00,Fast,2.0,2032.5,0.1791870537720938,0.8,0.625,0.4,1.0
49-1011.00,Fast,2.0,2032.75,0.1791870537720938,0.8,0.625,0.4,1.0
49-1011.00,Fast,2.0,2033.0,0.1791870537720938,0.8,0.625,0.4,1.0
49-1011.00,Fast,2.0,2033.25,0.1791870537720938,0.8,0.625,0.4,1.0
49-1011.00,Fast,2.0,2033.5,0.1791870537720938,0.8,0.625,0.4,1.0
49-1011.00,Fast,2.0,2033.75,0.1791870537720938,0.8,0.625,0.4,1.0
49-1011.00,Fast,2.0,2034.0,0.1791870537720938,0.8,0.625,0.4,1.0
49-1011.00,Fast,2.0,2034.25,0.1791870537720938,0.8,0.625,0.4,1.0
49-1011.00,Fast,2.0,2034.5,0.1791870537720938,0.8,0.625,0.4,1.0
49-1011.00,Fast,2.0,2034.75,0.1791870537720938,0.8,0.625,0.4,1.0
49-1011.00,Fast,2.0,2035.0,0.1791870537720938,0.8,0.625,0.4,1.0
49-1011.00,Fast,4.0,2024.0,0.2761503425094489,0.8,0.625,0.5,0.65
49-1011.00,Fast,4.0,2024.25,0.27955895860126456,0.8,0.625,0.5,0.665
49-1011.00,Fast,4.0,2024.5,0.28289679426746833,0.8,0.625,0.5,0.6799999999999999
49-1011.00,Fast,4.0,2024.75,0.2861660315026064,0.8,0.625,0.5,0.695
49-1011.00,Fast,4.0,2025.0,0.28936876352577146,0.8,0.625,0.5,0.71
49-1011.00,Fast,4.0,2025.25,0.2940525367721315,0.8,0.625,0.5,0.7324999999999999
49-1011.00,Fast,4.0,2025.5,0.2985976208867146,0.8,0.625,0.5,0.755
49-1011.00,Fast,4.0,2025.75,0.3030100859931846,0.8,0.625,0.5,0.7775000000000001
49-1011.00,Fast,4.0,2026.0,0.30729565307399376,0.8,0.625,0.5,0.8
49-1011.00,Fast,4.0,2026.25,0.3091610395119252,0.8,0.625,0.5,0.81
49-1011.00,Fast,4.0,2026.5,0.31100288391482017,0.8,0.625,0.5,0.8200000000000001
49-1011.00,Fast,4.0,2026.75,0.31282162915502154,0.8,0.625,0.5,0.8300000000000001
49-1011.00,Fast,4.0,2027.0,0.3146177070656864,0.8,0.625,0.5,0.8400000000000001
49-1011.00,Fast,4.0,2027.25,0.3163915387826141,0.8,0.625,0.5,0.8500000000000001
49-1011.00,Fast,4.0,2027.5,0.31814353507345045,0.8,0.625,0.5,0.8600000000000001
49-1011.00,Fast,4.0,2027.75,0.31987409665481015,0.8,0.625,0.5,0.8700000000000001
49-1011.00,Fast,4.0,2028.0,0.32158361449782835,0.8,0.625,0.5,0.88
49-1011.00,Fast,4.0,2028.25,0.32327247012263555,0.8,0.625,0.5,0.89
49-1011.00,Fast,4.0,2028.5,0.3249410358822173,0.8,0.625,0.5,0.9
49-1011.00,Fast,4.0,2028.75,0.326589675236105,0.8,0.625,0.5,0.91
49-1011.00,Fast,4.0,2029.0,0.32821874301431886,0.8,0.625,0.5,0.92
49-1011.00,Fast,4.0,2029.25,0.32982858567196705,0.8,0.625,0.5,0.93
49-1011.00,Fast,4.0,2029.5,0.33141954153488257,0.8,0.625,0.5,0.9400000000000001
49-1011.00,Fast,4.0,2029.75,0.332991941036667,0.8,0.625,0.5,0.9500000000000001
49-1011.00,Fast,4.0,2030.0,0.33454610694748643,0.8,0.625,0.5,0.9600000000000001
49-1011.00,Fast,4.0,2030.25,0.336082354594954,0.8,0.625,0.5,0.9700000000000001
49-1011.00,Fast,4.0,2030.5,0.33760099207741673,0.8,0.625,0.5,0.98
49-1011.00,Fast,4.0,2030.75,0.3391023204699502,0.8,0.625,0.5,0.99
49-1011.00,Fast,4.0,2031.0,0.3405866340233485,0.8,0.625,0.5,1.0
49-1011.00,Fast,4.0,2031.25,0.3405866340233485,0.8,0.625,0.5,1.0
49-1011.00,Fast,4.0,2031.5,0.3405866340233485,0.8,0.625,0.5,1.0
49-1011.00,Fast,4.0,2031.75,0.3405866340233485,0.8,0.625,0.5,1.0
49-1011.00,Fast,4.0,2032.0,0.3405866340233485,0.8,0.625,0.5,1.0
49-1011.00,Fast,4.0,2032.25,0.3405866340233485,0.8,0.625,0.5,1.0
49-1011.00,Fast,4.0,2032.5,0.3405866340233485,0.8,0.625,0.5,1.0
49-1011.00,Fast,4.0,2032.75,0.3405866340233485,0.8,0.625,0.5,1.0
49-1011.00,Fast,4.0,2033.0,0.3405866340233485,0.8,0.625,0.5,1.0
49-1011.00,Fast,4.0,2033.25,0.3405866340233485,0.8,0.625,0.5,1.0
49-1011.00,Fast,4.0,2033.5,0.3405866340233485,0.8,0.625,0.5,1.0
49-1011.00,Fast,4.0,2033.75,0.3405866340233485,0.8,0.625,0.5,1.0
49-1011.00,Fast,4.0,2034.0,0.3405866340233485,0.8,0.625,0.5,1.0
49-1011.00,Fast,4.0,2034.25,0.3405866340233485,0.8,0.625,0.5,1.0
49-1011.00,Fast,4.0,2034.5,0.3405866340233485,0.8,0.625,0.5,1.0
49-1011.00,Fast,4.0,2034.75,0.3405866340233485,0.8,0.625,0.5,1.0
49-1011.00,Fast,4.0,2035.0,0.3405866340233485,0.8,0.625,0.5,1.0
49-1011.00,Fast,8.0,2024.0,0.5289373469856905,0.8,0.625,0.5,0.65
49-1011.00,Fast,8.0,2024.25,0.5309807586209807,0.8,0.625,0.5,0.665
49-1011.00,Fast,8.0,2024.5,0.5329488333525186,0.8,0.625,0.5,0.6799999999999999
49-1011.00,Fast,8.0,2024.75,0.5348456620721695,0.8,0.625,0.5,0.695
49-1011.00,Fast,8.0,2025.0,0.5366750447499458,0.8,0.625,0.5,0.71
49-1011.00,Fast,8.0,2025.25,0.539300322119997,0.8,0.625,0.5,0.7324999999999999
49-1011.00,Fast,8.0,2025.5,0.5417926679855779,0.8,0.625,0.5,0.755
49-1011.00,Fast,8.0,2025.75,0.5441619295632006,0.8,0.625,0.5,0.7775000000000001
49-1011.00,Fast,8.0,2026.0,0.5464170048988366,0.8,0.625,0.5,0.8
49-1011.00,Fast,8.0,2026.25,0.5473847443538095,0.8,0.625,0.5,0.81
49-1011.00,Fast,8.0,2026.5,0.5483321895886792,0.8,0.625,0.5,0.8200000000000001
49-1011.00,Fast,8.0,2026.75,0.5492599723567361,0.8,0.625,0.5,0.8300000000000001
49-1011.00,Fast,8.0,2027.0,0.5501686984588338,0.8,0.625,0.5,0.8400000000000001
49-1011.00,Fast,8.0,2027.25,0.551058949062501,0.8,0.625,0.5,0.8500000000000001
49-1011.00,Fast,8.0,2027.5,0.5519312819414045,0.8,0.625,0.5,0.8600000000000001
49-1011.00,Fast,8.0,2027.75,0.5527862326407194,0.8,0.625,0.5,0.8700000000000001
49-1011.00,Fast,8.0,2028.0,0.5536243155735231,0.8,0.625,0.5,0.88
49-1011.00,Fast,8.0,2028.25,0.5544460250529285,0.8,0.625,0.5,0.89
49-1011.00,Fast,8.0,2028.5,0.5552518362643092,0.8,0.625,0.5,0.9
49-1011.00,Fast,8.0,2028.75,0.5560422061816338,0.8,0.625,0.5,0.91
49-1011.00,Fast,8.0,2029.0,0.556817574431623,0.8,0.625,0.5,0.92
49-1011.00,Fast,8.0,2029.25,0.5575783641091631,0.8,0.625,0.5,0.93
49-1011.00,Fast,8.0,2029.5,0.5583249825471511,0.8,0.625,0.5,0.9400000000000001
49-1011.00,Fast,8.0,2029.75,0.5590578220437202,0.8,0.625,0.5,0.9500000000000001
49-1011.00,Fast,8.0,2030.0,0.5597772605495684,0.8,0.625,0.5,0.9600000000000001
49-1011.00,Fast,8.0,2030.25,0.5604836623179229,0.8,0.625,0.5,0.9700000000000001
49-1011.00,Fast,8.0,2030.5,0.561177378519487,0.8,0.625,0.5,0.98
49-1011.00,Fast,8.0,2030.75,0.561858747824556,0.8,0.625,0.5,0.99
49-1011.00,Fast,8.0,2031.0,0.5625280969543197,0.8,0.625,0.5,1.0
49-1011.00,Fast,8.0,2031.25,0.5625280969543197,0.8,0.625,0.5,1.0
49-1011.00,Fast,8.0,2031.5,0.5625280969543197,0.8,0.625,0.5,1.0
49-1011.00,Fast,8.0,2031.75,0.5625280969543197,0.8,0.625,0.5,1.0
49-1011.00,Fast,8.0,2032.0,0.5625280969543197,0.8,0.625,0.5,1.0
49-1011.00,Fast,8.0,2032.25,0.5625280969543197,0.8,0.625,0.5,1.0
49-1011.00,Fast,8.0,2032.5,0.5625280969543197,0.8,0.625,0.5,1.0
49-1011.00,Fast,8.0,2032.75,0.5625280969543197,0.8,0.625,0.5,1.0
49-1011.00,Fast,8.0,2033.0,0.5625280969543197,0.8,0.625,0.5,1.0
49-1011.00,Fast,8.0,2033.25,0.5625280969543197,0.8,0.625,0.5,1.0
49-1011.00,Fast,8.0,2033.5,0.5625280969543197,0.8,0.625,0.5,1.0
49-1011.00,Fast,8.0,2033.75,0.5625280969543197,0.8,0.625,0.5,1.0
49-1011.00,Fast,8.0,2034.0,0.5625280969543197,0.8,0.625,0.5,1.0
49-1011.00,Fast,8.0,2034.25,0.5625280969543197,0.8,0.625,0.5,1.0
49-1011.00,Fast,8.0,2034.5,0.5625280969543197,0.8,0.625,0.5,1.0
49-1011.00,Fast,8.0,2034.75,0.5625280969543197,0.8,0.625,0.5,1.0
49-1011.00,Fast,8.0,2035.0,0.5625280969543197,0.8,0.625,0.5,1.0
