soc,scenario,eta,t,task_id,p_ij
17-2199.08,Baseline,2.0,2026.75,16509,0.0947433273680945
17-2199.08,Baseline,2.0,2026.75,16511,0.09086395880594463
17-2199.08,Baseline,2.0,2026.75,16521,0.03475374095506632
17-2199.08,Baseline,2.0,2026.75,16512,0.04571606258512771
17-2199.08,Baseline,2.0,2026.75,16516,0.03184399222739039
17-2199.08,Baseline,2.0,2026.75,21057,0.031764375087007135
17-2199.08,Baseline,2.0,2026.75,16520,0.07749412430693668
17-2199.08,Baseline,2.0,2026.75,21058,0.07318848403708013
17-2199.08,Baseline,2.0,2026.75,16528,0.028297306376648398
17-2199.08,Baseline,2.0,2026.75,16523,0.02735335639570156
17-2199.08,Baseline,2.0,2026.75,16514,0.02607776379402158
17-2199.08,Baseline,2.0,2026.75,16510,0.06724288178062991
17-2199.08,Baseline,2.0,2026.75,16515,0.024912718732585982
17-2199.08,Baseline,2.0,2026.75,16530,0.02418127205438871
17-2199.08,Baseline,2.0,2026.75,16518,0.032125193636180036
17-2199.08,Baseline,2.0,2026.75,16519,0.061365364588605045
17-2199.08,Baseline,2.0,2026.75,16525,0.059673598748644224
17-2199.08,Baseline,2.0,2026.75,16522,0.05945158223421368
17-2199.08,Baseline,2.0,2026.75,16513,0.036359047659665335
17-2199.08,Baseline,2.0,2027.0,16517,0.07261881837784082
17-2199.08,Baseline,2.0,2027.0,16509,0.09497408014507348
17-2199.08,Baseline,2.0,2027.0,16511,0.09108526315955166
17-2199.08,Baseline,2.0,2027.0,16521,0.034559112804177256
17-2199.08,Baseline,2.0,2027.0,16512,0.04561068984653971
17-2199.08,Baseline,2.0,2027.0,16516,0.0316656592723236
17-2199.08,Baseline,2.0,2027.0,21057,0.03158648800442446
17-2199.08,Baseline,2.0,2027.0,16520,0.07768286566614507
17-2199.08,Baseline,2.0,2027.0,21058,0.07336673876386236
17-2199.08,Baseline,2.0,2027.0,16528,0.028138835597276788
17-2199.08,Baseline,2.0,2027.0,16523,0.027200171931825046
17-2199.08,Baseline,2.0,2027.0,16514,0.025931722913038024
17-2199.08,Baseline,2.0,2027.0,16510,0.06740665565404123
17-2199.08,Baseline,2.0,2027.0,16515,0.024773202345362764
17-2199.08,Baseline,2.0,2027.0,16530,0.024045851920131044
17-2199.08,Baseline,2.0,2027.0,16518,0.03205114702237093
17-2199.08,Baseline,2.0,2027.0,16519,0.06151482343370275
17-2199.08,Baseline,2.0,2027.0,16525,0.05981893720155798
17-2199.08,Baseline,2.0,2027.0,16522,0.059596379953245016
17-2199.08,Baseline,2.0,2027.0,16513,0.03637255598750983
17-2199.08,Baseline,2.0,2027.25,16517,0.07264566408825256
17-2199.08,Baseline,2.0,2027.25,16509,0.09520377162609463
17-2199.08,Baseline,2.0,2027.25,16511,0.09130554967311788
17-2199.08,Baseline,2.0,2027.25,16521,0.03436537980208137
17-2199.08,Baseline,2.0,2027.25,16512,0.04550580174637299
17-2199.08,Baseline,2.0,2027.25,16516,0.03148814651992935
17-2199.08,Baseline,2.0,2027.25,21057,0.031409419073823226
17-2199.08,Baseline,2.0,2027.25,16520,0.07787073895154639
17-2199.08,Baseline,2.0,2027.25,21058,0.07354417364776565
17-2199.08,Baseline,2.0,2027.25,16528,0.027981093668928324
17-2199.08,Baseline,2.0,2027.25,16523,0.027047692005742
17-2199.08,Baseline,2.0,2027.25,16514,0.02578635371453087
17-2199.08,Baseline,2.0,2027.25,16510,0.0675696762860306
17-2199.08,Baseline,2.0,2027.25,16515,0.024634327632661344
17-2199.08,Baseline,2.0,2027.25,16530,0.023911054620592818
17-2199.08,Baseline,2.0,2027.25,16518,0.03197744096945544
17-2199.08,Baseline,2.0,2027.25,16519,0.06166359487616008
17-2199.08,Baseline,2.0,2027.25,16525,0.059963607202656685
17-2199.08,Baseline,2.0,2027.25,16522,0.05974051170744627
17-2199.08,Baseline,2.0,2027.25,16513,0.03638600218681171
17-2199.08,Baseline,2.0,2027.5,16517,0.07267238661109063
17-2199.08,Baseline,2.0,2027.5,16509,0.09543240911615021
17-2199.08,Baseline,2.0,2027.5,16511,0.09152482535252474
17-2199.08,Baseline,2.0,2027.5,16521,0.03417253578739159
17-2199.08,Baseline,2.0,2027.5,16512,0.04540139494881907
17-2199.08,Baseline,2.0,2027.5,16516,0.03131144832468127
17-2199.08,Baseline,2.0,2027.5,21057,0.03123316266379214
17-2199.08,Baseline,2.0,2027.5,16520,0.07805775013816807
17-2199.08,Baseline,2.0,2027.5,21058,0.07372079433183977
17-2199.08,Baseline,2.0,2027.5,16528,0.027824075574857967
17-2199.08,Baseline,2.0,2027.5,16523,0.026895911768057452
17-2199.08,Baseline,2.0,2027.5,16514,0.025641651575251168
17-2199.08,Baseline,2.0,2027.5,16510,0.06773194886122416
17-2199.08,Baseline,2.0,2027.5,16515,0.024496090177780143
17-2199.08,Baseline,2.0,2027.5,16530,0.023776875868748434
17-2199.08,Baseline,2.0,2027.5,16518,0.03190407313332329
17-2199.08,Baseline,2.0,2027.5,16519,0.061811683647429144
17-2199.08,Baseline,2.0,2027.5,16525,0.06010761335295227
17-2199.08,Baseline,2.0,2027.5,16522,0.05988398208071121
17-2199.08,Baseline,2.0,2027.5,16513,0.036399386685207126
17-2199.08,Baseline,2.0,2027.75,16517,0.0726989867923249
17-2199.08,Baseline,2.0,2027.75,16509,0.09565999985334507
17-2199.08,Baseline,2.0,2027.75,16511,0.09174309713950499
17-2199.08,Baseline,2.0,2027.75,16521,0.03398057465513733
17-2199.08,Baseline,2.0,2027.75,16512,0.04529746614861374
17-2199.08,Baseline,2.0,2027.75,16516,0.03113555909274594
17-2199.08,Baseline,2.0,2027.75,21057,0.031057713194483652
17-2199.08,Baseline,2.0,2027.75,16520,0.07824390514632777
17-2199.08,Baseline,2.0,2027.75,21058,0.07389660640746445
17-2199.08,Baseline,2.0,2027.75,16528,0.027667776344256274
17-2199.08,Baseline,2.0,2027.75,16523,0.026744826413779697
17-2199.08,Baseline,2.0,2027.75,16514,0.025497611914282525
17-2199.08,Baseline,2.0,2027.75,16510,0.06789347851677555
17-2199.08,Baseline,2.0,2027.75,16515,0.024358485604458885
17-2199.08,Baseline,2.0,2027.75,16530,0.023643311416826247
17-2199.08,Baseline,2.0,2027.75,16518,0.03183104119132795
17-2199.08,Baseline,2.0,2027.75,16519,0.06195909443563897
17-2199.08,Baseline,2.0,2027.75,16525,0.06025096021132795
17-2199.08,Baseline,2.0,2027.75,16522,0.06002679561496167
17-2199.08,Baseline,2.0,2027.75,16513,0.036412709906416645
17-2199.08,Baseline,2.0,2028.0,16517,0.07272546547019675
17-2199.08,Baseline,2.0,2028.0,16509,0.0958865510096598
17-2199.08,Baseline,2.0,2028.0,16511,0.09196037191237469
17-2199.08,Baseline,2.0,2028.0,16521,0.033789490356120014
17-2199.08,Baseline,2.0,2028.0,16512,0.045194012070687975
17-2199.08,Baseline,2.0,2028.0,16516,0.030960473281392537
17-2199.08,Baseline,2.0,2028.0,21057,0.030883065137024993
17-2199.08,Baseline,2.0,2028.0,16520,0.07842920984225772
17-2199.08,Baseline,2.0,2028.0,21058,0.07407161541493898
17-2199.08,Baseline,2.0,2028.0,16528,0.02751219105172472
17-2199.08,Baseline,2.0,2028.0,16523,0.026594431181813125
17-2199.08,Baseline,2.0,2028.0,16514,0.025354230192557593
17-2199.08,Baseline,2.0,2028.0,16510,0.06805427034290755
17-2199.08,Baseline,2.0,2028.0,16515,0.02422150957641671
17-2199.08,Baseline,2.0,2028.0,16530,0.02351035705586022
17-2199.08,Baseline,2.0,2028.0,16518,0.03175834284204144
17-2199.08,Baseline,2.0,2028.0,16519,0.06210583188608982
17-2199.08,Baseline,2.0,2028.0,16525,0.0603936522950189
17-2199.08,Baseline,2.0,2028.0,16522,0.06016895681062639
17-2199.08,Baseline,2.0,2028.0,16513,0.03642597227028985
17-2199.08,Baseline,2.0,2028.25,16517,0.07275182347530736
17-2199.08,Baseline,2.0,2028.25,16509,0.09611206969170483
17-2199.08,Baseline,2.0,2028.25,16511,0.09217665648675633
17-2199.08,Baseline,2.0,2028.25,16521,0.03359927689627789
17-2199.08,Baseline,2.0,2028.25,16512,0.045091029469824205
17-2199.08,Baseline,2.0,2028.25,16516,0.030786185398410704
17-2199.08,Baseline,2.0,2028.25,21057,0.030709213012937563
17-2199.08,Baseline,2.0,2028.25,16520,0.0786136700387213
17-2199.08,Baseline,2.0,2028.25,21058,0.07424582684406461
17-2199.08,Baseline,2.0,2028.25,16528,0.027357314816758415
17-2199.08,Baseline,2.0,2028.25,16523,0.02644472135445819
17-2199.08,Baseline,2.0,2028.25,16514,0.025211501912381373
17-2199.08,Baseline,2.0,2028.25,16510,0.06821432938344724
17-2199.08,Baseline,2.0,2028.25,16515,0.024085157796896753
17-2199.08,Baseline,2.0,2028.25,16530,0.023378008615247855
17-2199.08,Baseline,2.0,2028.25,16518,0.0316859758050127
17-2199.08,Baseline,2.0,2028.25,16519,0.06225190060174159
17-2199.08,Baseline,2.0,2028.25,16525,0.060535694080087216
17-2199.08,Baseline,2.0,2028.25,16522,0.06031047012711421
17-2199.08,Baseline,2.0,2028.25,16513,0.036439174192849595
17-2199.08,Baseline,2.0,2028.5,16517,0.07277806163070434
17-2199.08,Baseline,2.0,2028.5,16509,0.09633656294146281
17-2199.08,Baseline,2.0,2028.5,16511,0.09239195761629099
17-2199.08,Baseline,2.0,2028.5,16521,0.033409928336059054
17-2199.08,Baseline,2.0,2028.5,16512,0.044988515130316736
17-2199.08,Baseline,2.0,2028.5,16516,0.030612690001536103
17-2199.08,Baseline,2.0,2028.5,21057,0.03053615139356392
17-2199.08,Baseline,2.0,2028.5,16520,0.07879729149562058
17-2199.08,Baseline,2.0,2028.5,21058,0.07441924613471831
17-2199.08,Baseline,2.0,2028.5,16528,0.02720314280323569
17-2199.08,Baseline,2.0,2028.5,16523,0.026295692256918007
17-2199.08,Baseline,2.0,2028.5,16514,0.0250694226169608
17-2199.08,Baseline,2.0,2028.5,16510,0.06837366063635308
17-2199.08,Baseline,2.0,2028.5,16515,0.023949426008216767
17-2199.08,Baseline,2.0,2028.5,16530,0.02324626196231405
17-2199.08,Baseline,2.0,2028.5,16518,0.031613937820529014
17-2199.08,Baseline,2.0,2028.5,16519,0.062397305143694806
17-2199.08,Baseline,2.0,2028.5,16525,0.06067709000188962
