soc,scenario,eta,t,R,J_5,J_8,J_10,A
27-3092.00,Slow,0.5,2024.0,0.0316604845409123,0.0,0.0,0.09999999999999998,0.65
27-3092.00,Slow,0.5,2024.25,0.03242600061185279,0.0,0.0,0.09999999999999998,0.665
27-3092.00,Slow,0.5,2024.5,0.0331931676846917,0.0,0.0,0.09999999999999998,0.6799999999999999
27-3092.00,Slow,0.5,2024.75,0.033961991106311894,0.0,0.0,0.09999999999999998,0.695
27-3092.00,Slow,0.5,2025.0,0.03473247624670978,0.0,0.125,0.09999999999999998,0.71
27-3092.00,Slow,0.5,2025.25,0.03492535780687539,0.0,0.125,0.09999999999999998,0.71375
27-3092.00,Slow,0.5,2025.5,0.03511834364592464,0.0,0.125,0.09999999999999998,0.7174999999999999
27-3092.00,Slow,0.5,2025.75,0.035311433848446136,0.0,0.125,0.09999999999999998,0.72125
27-3092.00,Slow,0.5,2026.0,0.03550462849911944,0.0,0.125,0.09999999999999998,0.725
27-3092.00,Slow,0.5,2026.25,0.03569792768271619,0.0,0.125,0.09999999999999998,0.72875
27-3092.00,Slow,0.5,2026.5,0.03589133148409969,0.0,0.125,0.09999999999999998,0.7324999999999999
27-3092.00,Slow,0.5,2026.75,0.03608483998822504,0.0,0.125,0.09999999999999998,0.73625
27-3092.00,Slow,0.5,2027.0,0.03627845328013961,0.0,0.125,0.09999999999999998,0.74
27-3092.00,Slow,0.5,2027.25,0.03647217144498258,0.0,0.125,0.09999999999999998,0.7437499999999999
27-3092.00,Slow,0.5,2027.5,0.03666599456798546,0.0,0.125,0.09999999999999998,0.7474999999999999
27-3092.00,Slow,0.5,2027.75,0.036859922734472375,0.0,0.125,0.09999999999999998,0.75125
27-3092.00,Slow,0.5,2028.0,0.0370539560298598,0.0,0.125,0.09999999999999998,0.755
27-3092.00,Slow,0.5,2028.25,0.03724809453965654,0.0,0.125,0.09999999999999998,0.7587499999999999
27-3092.00,Slow,0.5,2028.5,0.037442338349464935,0.0,0.125,0.09999999999999998,0.7625
27-3092.00,Slow,0.5,2028.75,0.03763668754497919,0.0,0.125,0.09999999999999998,0.76625
27-3092.00,Slow,0.5,2029.0,0.03783114221198754,0.0,0.125,0.09999999999999998,0.77
27-3092.00,Slow,0.5,2029.25,0.03802570243637049,0.0,0.125,0.09999999999999998,0.7737499999999999
27-3092.00,Slow,0.5,2029.5,0.0382203683041025,0.0,0.125,0.09999999999999998,0.7775
27-3092.00,Slow,0.5,2029.75,0.03841513990125105,0.0,0.125,0.09999999999999998,0.78125
27-3092.00,Slow,0.5,2030.0,0.038610017313977035,0.0,0.125,0.09999999999999998,0.7849999999999999
27-3092.00,Slow,0.5,2030.25,0.038805000628535494,0.0,0.125,0.09999999999999998,0.78875
27-3092.00,Slow,0.5,2030.5,0.03900008993127453,0.0,0.125,0.09999999999999998,0.7925
27-3092.00,Slow,0.5,2030.75,0.03919528530863679,0.0,0.125,0.09999999999999998,0.7962499999999999
27-3092.00,Slow,0.5,2031.0,0.039390586847158765,0.0,0.125,0.09999999999999998,0.7999999999999999
27-3092.00,Slow,0.5,2031.25,0.03958599463347065,0.0,0.125,0.09999999999999998,0.80375
27-3092.00,Slow,0.5,2031.5,0.03978150875429749,0.0,0.125,0.09999999999999998,0.8075
27-3092.00,Slow,0.5,2031.75,0.03997712929645875,0.0,0.125,0.09999999999999998,0.8112499999999999
27-3092.00,Slow,0.5,2032.0,0.040172856346867875,0.0,0.125,0.09999999999999998,0.815
27-3092.00,Slow,0.5,2032.25,0.040368689992533686,0.0,0.125,0.09999999999999998,0.81875
27-3092.00,Slow,0.5,2032.5,0.04056463032055915,0.0,0.125,0.09999999999999998,0.8225
27-3092.00,Slow,0.5,2032.75,0.040760677418142655,0.0,0.125,0.09999999999999998,0.8262499999999999
27-3092.00,Slow,0.5,2033.0,0.04095683137257724,0.0,0.125,0.09999999999999998,0.83
27-3092.00,Slow,0.5,2033.25,0.04115309227125161,0.0,0.125,0.09999999999999998,0.83375
27-3092.00,Slow,0.5,2033.5,0.0413494602016493,0.0,0.125,0.09999999999999998,0.8374999999999999
27-3092.00,Slow,0.5,2033.75,0.041545935251349635,0.0,0.125,0.09999999999999998,0.8412499999999999
27-3092.00,Slow,0.5,2034.0,0.04174251750802733,0.0,0.125,0.09999999999999998,0.845
27-3092.00,Slow,0.5,2034.25,0.041939207059452935,0.0,0.125,0.09999999999999998,0.8487499999999999
27-3092.00,Slow,0.5,2034.5,0.042136003993492474,0.0,0.125,0.09999999999999998,0.8524999999999999
27-3092.00,Slow,0.5,2034.75,0.0423329083981087,0.0,0.125,0.09999999999999998,0.85625
27-3092.00,Slow,0.5,2035.0,0.04252992036135964,0.0,0.125,0.09999999999999998,0.86
27-3092.00,Slow,1.0,2024.0,0.06031682902503435,0.4,0.125,0.09999999999999998,0.65
27-3092.00,Slow,1.0,2024.25,0.06183258701978479,0.4,0.125,0.09999999999999998,0.665
27-3092.00,Slow,1.0,2024.5,0.06335444070810133,0.4,0.125,0.09999999999999998,0.6799999999999999
27-3092.00,Slow,1.0,2024.75,0.0648824269352579,0.4,0.125,0.09999999999999998,0.695
27-3092.00,Slow,1.0,2025.0,0.06641658284407534,0.4,0.125,0.09999999999999998,0.71
27-3092.00,Slow,1.0,2025.25,0.0668010902152878,0.4,0.125,0.09999999999999998,0.71375
27-3092.00,Slow,1.0,2025.5,0.06718598611833894,0.4,0.125,0.09999999999999998,0.7174999999999999
27-3092.00,Slow,1.0,2025.75,0.06757127114242416,0.4,0.125,0.09999999999999998,0.72125
27-3092.00,Slow,1.0,2026.0,0.06795694587793101,0.4,0.125,0.09999999999999998,0.725
27-3092.00,Slow,1.0,2026.25,0.0683430109164416,0.4,0.125,0.09999999999999998,0.72875
27-3092.00,Slow,1.0,2026.5,0.0687294668507358,0.4,0.25,0.09999999999999998,0.7324999999999999
27-3092.00,Slow,1.0,2026.75,0.06911631427479512,0.4,0.25,0.09999999999999998,0.73625
27-3092.00,Slow,1.0,2027.0,0.06950355378380449,0.4,0.25,0.09999999999999998,0.74
27-3092.00,Slow,1.0,2027.25,0.06989118597415644,0.4,0.25,0.09999999999999998,0.7437499999999999
27-3092.00,Slow,1.0,2027.5,0.07027921144345334,0.4,0.25,0.09999999999999998,0.7474999999999999
27-3092.00,Slow,1.0,2027.75,0.07066763079051114,0.4,0.25,0.09999999999999998,0.75125
27-3092.00,Slow,1.0,2028.0,0.0710564446153614,0.4,0.25,0.09999999999999998,0.755
27-3092.00,Slow,1.0,2028.25,0.07144565351925589,0.4,0.25,0.09999999999999998,0.7587499999999999
27-3092.00,Slow,1.0,2028.5,0.07183525810466847,0.4,0.25,0.09999999999999998,0.7625
27-3092.00,Slow,1.0,2028.75,0.07222525897529855,0.4,0.25,0.09999999999999998,0.76625
27-3092.00,Slow,1.0,2029.0,0.0726156567360745,0.4,0.25,0.19999999999999996,0.77
27-3092.00,Slow,1.0,2029.25,0.07300645199315633,0.4,0.25,0.19999999999999996,0.7737499999999999
27-3092.00,Slow,1.0,2029.5,0.07339764535393944,0.4,0.25,0.19999999999999996,0.7775
27-3092.00,Slow,1.0,2029.75,0.07378923742705665,0.4,0.25,0.19999999999999996,0.78125
27-3092.00,Slow,1.0,2030.0,0.0741812288223826,0.4,0.25,0.19999999999999996,0.7849999999999999
27-3092.00,Slow,1.0,2030.25,0.07457362015103652,0.4,0.25,0.19999999999999996,0.78875
27-3092.00,Slow,1.0,2030.5,0.07496641202538487,0.4,0.25,0.19999999999999996,0.7925
27-3092.00,Slow,1.0,2030.75,0.07535960505904524,0.4,0.25,0.19999999999999996,0.7962499999999999
27-3092.00,Slow,1.0,2031.0,0.0757531998668889,0.4,0.25,0.19999999999999996,0.7999999999999999
27-3092.00,Slow,1.0,2031.25,0.07614719706504484,0.4,0.25,0.19999999999999996,0.80375
27-3092.00,Slow,1.0,2031.5,0.07654159727090196,0.4,0.25,0.19999999999999996,0.8075
27-3092.00,Slow,1.0,2031.75,0.0769364011031131,0.4,0.25,0.19999999999999996,0.8112499999999999
27-3092.00,Slow,1.0,2032.0,0.0773316091815981,0.4,0.25,0.19999999999999996,0.815
27-3092.00,Slow,1.0,2032.25,0.07772722212754649,0.4,0.25,0.19999999999999996,0.81875
27-3092.00,Slow,1.0,2032.5,0.0781232405634219,0.4,0.25,0.19999999999999996,0.8225
27-3092.00,Slow,1.0,2032.75,0.07851966511296404,0.4,0.25,0.19999999999999996,0.8262499999999999
27-3092.00,Slow,1.0,2033.0,0.07891649640119283,0.4,0.25,0.19999999999999996,0.83
27-3092.00,Slow,1.0,2033.25,0.07931373505441133,0.4,0.25,0.19999999999999996,0.83375
27-3092.00,Slow,1.0,2033.5,0.07971138170020889,0.4,0.25,0.19999999999999996,0.8374999999999999
27-3092.00,Slow,1.0,2033.75,0.0801094369674651,0.4,0.25,0.19999999999999996,0.8412499999999999
27-3092.00,Slow,1.0,2034.0,0.0805079014863528,0.4,0.25,0.19999999999999996,0.845
27-3092.00,Slow,1.0,2034.25,0.08090677588834033,0.4,0.25,0.19999999999999996,0.8487499999999999
27-3092.00,Slow,1.0,2034.5,0.08130606080619693,0.4,0.25,0.19999999999999996,0.8524999999999999
27-3092.00,Slow,1.0,2034.75,0.08170575687399445,0.4,0.25,0.19999999999999996,0.85625
27-3092.00,Slow,1.0,2035.0,0.08210586472711154,0.4,0.25,0.19999999999999996,0.86
27-3092.00,Slow,2.0,2024.0,0.10863716598962421,0.6,0.375,0.30000000000000004,0.65
27-3092.00,Slow,2.0,2024.25,0.11152411161550464,0.6,0.375,0.30000000000000004,0.665
27-3092.00,Slow,2.0,2024.5,0.11443086247407455,0.6,0.375,0.30000000000000004,0.6799999999999999
27-3092.00,Slow,2.0,2024.75,0.11735762307074475,0.6,0.375,0.30000000000000004,0.695
27-3092.00,Slow,2.0,2025.0,0.120304600736234,0.6,0.375,0.30000000000000004,0.71
27-3092.00,Slow,2.0,2025.25,0.12104452863914134,0.6,0.375,0.30000000000000004,0.71375
27-3092.00,Slow,2.0,2025.5,0.12178573654520838,0.6,0.375,0.30000000000000004,0.7174999999999999
27-3092.00,Slow,2.0,2025.75,0.12252822777873168,0.6,0.375,0.30000000000000004,0.72125
27-3092.00,Slow,2.0,2026.0,0.1232720056755289,0.6,0.375,0.30000000000000004,0.725
27-3092.00,Slow,2.0,2026.25,0.12401707358298916,0.6,0.375,0.30000000000000004,0.72875
27-3092.00,Slow,2.0,2026.5,0.12476343486012301,0.6,0.375,0.30000000000000004,0.7324999999999999
27-3092.00,Slow,2.0,2026.75,0.12551109287761314,0.6,0.375,0.30000000000000004,0.73625
27-3092.00,Slow,2.0,2027.0,0.126260051017865,0.6,0.375,0.30000000000000004,0.74
27-3092.00,Slow,2.0,2027.25,0.1270103126750575,0.6,0.375,0.30000000000000004,0.7437499999999999
27-3092.00,Slow,2.0,2027.5,0.12776188125519483,0.6,0.375,0.30000000000000004,0.7474999999999999
27-3092.00,Slow,2.0,2027.75,0.1285147601761577,0.6,0.375,0.30000000000000004,0.75125
27-3092.00,Slow,2.0,2028.0,0.1292689528677551,0.6,0.375,0.30000000000000004,0.755
27-3092.00,Slow,2.0,2028.25,0.13002446277177665,0.6,0.375,0.30000000000000004,0.7587499999999999
27-3092.00,Slow,2.0,2028.5,0.1307812933420448,0.6,0.375,0.30000000000000004,0.7625
27-3092.00,Slow,2.0,2028.75,0.13153944804446713,0.6,0.375,0.30000000000000004,0.76625
27-3092.00,Slow,2.0,2029.0,0.13229893035708976,0.6,0.375,0.30000000000000004,0.77
27-3092.00,Slow,2.0,2029.25,0.1330597437701504,0.6,0.375,0.30000000000000004,0.7737499999999999
27-3092.00,Slow,2.0,2029.5,0.1338218917861318,0.6,0.5,0.30000000000000004,0.7775
27-3092.00,Slow,2.0,2029.75,0.13458537791981534,0.6,0.5,0.30000000000000004,0.78125
27-3092.00,Slow,2.0,2030.0,0.13535020569833506,0.6,0.5,0.30000000000000004,0.7849999999999999
27-3092.00,Slow,2.0,2030.25,0.13611637866123266,0.6,0.5,0.30000000000000004,0.78875
27-3092.00,Slow,2.0,2030.5,0.1368839003605108,0.6,0.5,0.30000000000000004,0.7925
27-3092.00,Slow,2.0,2030.75,0.13765277436068912,0.6,0.5,0.30000000000000004,0.7962499999999999
27-3092.00,Slow,2.0,2031.0,0.1384230042388592,0.6,0.5,0.30000000000000004,0.7999999999999999
27-3092.00,Slow,2.0,2031.25,0.1391945935847395,0.6,0.5,0.30000000000000004,0.80375
27-3092.00,Slow,2.0,2031.5,0.13996754600073144,0.6,0.5,0.30000000000000004,0.8075
27-3092.00,Slow,2.0,2031.75,0.1407418651019759,0.6,0.5,0.30000000000000004,0.8112499999999999
27-3092.00,Slow,2.0,2032.0,0.1415175545164092,0.6,0.5,0.30000000000000004,0.815
27-3092.00,Slow,2.0,2032.25,0.14229461788481912,0.6,0.5,0.30000000000000004,0.81875
27-3092.00,Slow,2.0,2032.5,0.1430730588609033,0.6,0.5,0.30000000000000004,0.8225
27-3092.00,Slow,2.0,2032.75,0.1438528811113252,0.6,0.5,0.30000000000000004,0.8262499999999999
27-3092.00,Slow,2.0,2033.0,0.1446340883157724,0.6,0.5,0.30000000000000004,0.83
27-3092.00,Slow,2.0,2033.25,0.14541668416701387,0.6,0.5,0.30000000000000004,0.83375
27-3092.00,Slow,2.0,2033.5,0.14620067237095907,0.6,0.5,0.30000000000000004,0.8374999999999999
27-3092.00,Slow,2.0,2033.75,0.14698605664671577,0.6,0.5,0.30000000000000004,0.8412499999999999
27-3092.00,Slow,2.0,2034.0,0.1477728407266486,0.6,0.5,0.30000000000000004,0.845
27-3092.00,Slow,2.0,2034.25,0.14856102835643928,0.6,0.5,0.30000000000000004,0.8487499999999999
27-3092.00,Slow,2.0,2034.5,0.1493506232951446,0.6,0.5,0.30000000000000004,0.8524999999999999
27-3092.00,Slow,2.0,2034.75,0.1501416293152574,0.6,0.5,0.30000000000000004,0.85625
27-3092.00,Slow,2.0,2035.0,0.15093405020276618,0.6,0.5,0.30000000000000004,0.86
27-3092.00,Slow,4.0,2024.0,0.17448027328107402,0.6,0.5,0.4,0.65
27-3092.00,Slow,4.0,2024.25,0.17933339099740064,0.6,0.5,0.4,0.665
27-3092.00,Slow,4.0,2024.5,0.18423166673823063,0.6,0.5,0.4,0.6799999999999999
27-3092.00,Slow,4.0,2024.75,0.18917573373951424,0.6,0.5,0.4,0.695
27-3092.00,Slow,4.0,2025.0,0.1941662371323446,0.6,0.5,0.4,0.71
27-3092.00,Slow,4.0,2025.25,0.19542119542325712,0.6,0.5,0.4,0.71375
27-3092.00,Slow,4.0,2025.5,0.1966791074005324,0.6,0.5,0.4,0.7174999999999999
27-3092.00,Slow,4.0,2025.75,0.19793998350420855,0.6,0.5,0.4,0.72125
27-3092.00,Slow,4.0,2026.0,0.1992038342235841,0.6,0.5,0.4,0.725
27-3092.00,Slow,4.0,2026.25,0.20047067009750752,0.6,0.5,0.4,0.72875
27-3092.00,Slow,4.0,2026.5,0.2017405017146706,0.6,0.5,0.4,0.7324999999999999
27-3092.00,Slow,4.0,2026.75,0.20301333971390415,0.6,0.5,0.4,0.73625
27-3092.00,Slow,4.0,2027.0,0.20428919478447347,0.6,0.5,0.4,0.74
27-3092.00,Slow,4.0,2027.25,0.20556807766637925,0.6,0.5,0.4,0.7437499999999999
27-3092.00,Slow,4.0,2027.5,0.20684999915065844,0.6,0.5,0.4,0.7474999999999999
27-3092.00,Slow,4.0,2027.75,0.20813497007968723,0.6,0.5,0.4,0.75125
27-3092.00,Slow,4.0,2028.0,0.20942300134748693,0.6,0.5,0.4,0.755
27-3092.00,Slow,4.0,2028.25,0.21071410390003245,0.6,0.5,0.4,0.7587499999999999
27-3092.00,Slow,4.0,2028.5,0.21200828873556168,0.6,0.5,0.4,0.7625
27-3092.00,Slow,4.0,2028.75,0.21330556690488814,0.6,0.5,0.4,0.76625
27-3092.00,Slow,4.0,2029.0,0.21460594951171516,0.6,0.5,0.4,0.77
27-3092.00,Slow,4.0,2029.25,0.2159094477129532,0.6,0.5,0.4,0.7737499999999999
27-3092.00,Slow,4.0,2029.5,0.21721607271903864,0.6,0.5,0.4,0.7775
27-3092.00,Slow,4.0,2029.75,0.21852583579425516,0.6,0.5,0.4,0.78125
27-3092.00,Slow,4.0,2030.0,0.21983874825705707,0.6,0.5,0.4,0.7849999999999999
27-3092.00,Slow,4.0,2030.25,0.22115482148039628,0.6,0.5,0.4,0.78875
27-3092.00,Slow,4.0,2030.5,0.22247406689204993,0.6,0.5,0.4,0.7925
27-3092.00,Slow,4.0,2030.75,0.22379649597495135,0.6,0.5,0.4,0.7962499999999999
27-3092.00,Slow,4.0,2031.0,0.22512212026752298,0.6,0.5,0.4,0.7999999999999999
27-3092.00,Slow,4.0,2031.25,0.2264509513640129,0.6,0.5,0.4,0.80375
27-3092.00,Slow,4.0,2031.5,0.22778300091483128,0.6,0.5,0.4,0.8075
27-3092.00,Slow,4.0,2031.75,0.22911828062689243,0.6,0.5,0.4,0.8112499999999999
27-3092.00,Slow,4.0,2032.0,0.23045680226395698,0.6,0.5,0.4,0.815
27-3092.00,Slow,4.0,2032.25,0.23179857764697698,0.6,0.5,0.4,0.81875
27-3092.00,Slow,4.0,2032.5,0.23314361865444524,0.6,0.5,0.4,0.8225
27-3092.00,Slow,4.0,2032.75,0.23449193722274378,0.6,0.5,0.4,0.8262499999999999
27-3092.00,Slow,4.0,2033.0,0.23584354534649912,0.6,0.5,0.4,0.83
27-3092.00,Slow,4.0,2033.25,0.23719845507893653,0.6,0.5,0.4,0.83375
27-3092.00,Slow,4.0,2033.5,0.2385566785322391,0.6,0.5,0.4,0.8374999999999999
27-3092.00,Slow,4.0,2033.75,0.2399182278779076,0.6,0.5,0.4,0.8412499999999999
27-3092.00,Slow,4.0,2034.0,0.24128311534712543,0.6,0.5,0.4,0.845
27-3092.00,Slow,4.0,2034.25,0.24265135323112372,0.6,0.5,0.4,0.8487499999999999
27-3092.00,Slow,4.0,2034.5,0.24402295388155132,0.6,0.5,0.4,0.8524999999999999
27-3092.00,Slow,4.0,2034.75,0.24539792971084573,0.6,0.5,0.4,0.85625
27-3092.00,Slow,4.0,2035.0,0.24677629319260758,0.6,0.5,0.4,0.86
27-3092.00,Slow,8.0,2024.0,0.23943263239273768,0.6,0.5,0.4,0.65
27-3092.00,Slow,8.0,2024.25,0.24561331771524159,0.6,0.5,0.4,0.665
27-3092.00,Slow,8.0,2024.5,0.2518271612603034,0.6,0.5,0.4,0.6799999999999999
27-3092.00,Slow,8.0,2024.75,0.2580744305771073,0.6,0.5,0.4,0.695
27-3092.00,Slow,8.0,2025.0,0.2643553961010236,0.6,0.5,0.4,0.71
27-3092.00,Slow,8.0,2025.25,0.26593093448396843,0.6,0.5,0.4,0.71375
27-3092.00,Slow,8.0,2025.5,0.2675086002504839,0.6,0.5,0.4,0.7174999999999999
27-3092.00,Slow,8.0,2025.75,0.26908839771225673,0.6,0.5,0.4,0.72125
27-3092.00,Slow,8.0,2026.0,0.2706703311926325,0.6,0.5,0.4,0.725
27-3092.00,Slow,8.0,2026.25,0.2722544050266564,0.6,0.5,0.4,0.72875
27-3092.00,Slow,8.0,2026.5,0.2738406235611121,0.6,0.5,0.4,0.7324999999999999
27-3092.00,Slow,8.0,2026.75,0.2754289911545612,0.6,0.5,0.4,0.73625
27-3092.00,Slow,8.0,2027.0,0.27701951217738396,0.6,0.5,0.4,0.74
27-3092.00,Slow,8.0,2027.25,0.27861219101181883,0.6,0.5,0.4,0.7437499999999999
27-3092.00,Slow,8.0,2027.5,0.2802070320520029,0.6,0.5,0.4,0.7474999999999999
27-3092.00,Slow,8.0,2027.75,0.2818040397040121,0.6,0.5,0.4,0.75125
27-3092.00,Slow,8.0,2028.0,0.2834032183859018,0.6,0.5,0.4,0.755
27-3092.00,Slow,8.0,2028.25,0.2850045725277481,0.6,0.5,0.4,0.7587499999999999
27-3092.00,Slow,8.0,2028.5,0.2866081065716879,0.6,0.5,0.4,0.7625
27-3092.00,Slow,8.0,2028.75,0.2882138249719607,0.6,0.5,0.4,0.76625
27-3092.00,Slow,8.0,2029.0,0.2898217321949491,0.6,0.5,0.4,0.77
27-3092.00,Slow,8.0,2029.25,0.291431832719221,0.6,0.5,0.4,0.7737499999999999
27-3092.00,Slow,8.0,2029.5,0.29304413103557087,0.6,0.5,0.4,0.7775
27-3092.00,Slow,8.0,2029.75,0.2946586316470613,0.6,0.5,0.4,0.78125
27-3092.00,Slow,8.0,2030.0,0.29627533906906467,0.6,0.5,0.4,0.7849999999999999
27-3092.00,Slow,8.0,2030.25,0.29789425782930645,0.6,0.5,0.4,0.78875
27-3092.00,Slow,8.0,2030.5,0.29951539246790615,0.6,0.5,0.4,0.7925
27-3092.00,Slow,8.0,2030.75,0.3011387475374203,0.6,0.5,0.4,0.7962499999999999
27-3092.00,Slow,8.0,2031.0,0.30276432760288513,0.6,0.5,0.4,0.7999999999999999
27-3092.00,Slow,8.0,2031.25,0.3043921372418592,0.6,0.5,0.4,0.80375
27-3092.00,Slow,8.0,2031.5,0.3060221810444668,0.6,0.5,0.4,0.8075
27-3092.00,Slow,8.0,2031.75,0.30765446361344023,0.6,0.5,0.4,0.8112499999999999
27-3092.00,Slow,8.0,2032.0,0.30928898956416384,0.6,0.5,0.4,0.815
27-3092.00,Slow,8.0,2032.25,0.3109257635247171,0.6,0.5,0.4,0.81875
27-3092.00,Slow,8.0,2032.5,0.3125647901359191,0.6,0.5,0.4,0.8225
27-3092.00,Slow,8.0,2032.75,0.31420607405137113,0.6,0.5,0.4,0.8262499999999999
27-3092.00,Slow,8.0,2033.0,0.31584961993750177,0.6,0.5,0.4,0.83
27-3092.00,Slow,8.0,2033.25,0.31749543247361084,0.6,0.5,0.4,0.83375
27-3092.00,Slow,8.0,2033.5,0.31914351635191324,0.6,0.5,0.4,0.8374999999999999
27-3092.00,Slow,8.0,2033.75,0.3207938762775845,0.6,0.5,0.4,0.8412499999999999
27-3092.00,Slow,8.0,2034.0,0.322446516968805,0.6,0.5,0.4,0.845
27-3092.00,Slow,8.0,2034.25,0.3241014431568047,0.6,0.5,0.4,0.8487499999999999
27-3092.00,Slow,8.0,2034.5,0.3257586595859087,0.6,0.5,0.4,0.8524999999999999
27-3092.00,Slow,8.0,2034.75,0.32741817101358306,0.6,0.5,0.4,0.85625
